source	target	mor	confidenceLevel	resource
crp	SL2615	1	Weak	RegulonDB
crp	SL2624	1	Strong	RegulonDB
crp	SL2654	1	Weak	RegulonDB
crp	SL2773	1	Strong	RegulonDB
crp	SL2774	1	Strong	RegulonDB
crp	SL2775	1	Strong	RegulonDB
crp	SL2776	1	Strong	RegulonDB
crp	SL2777	1	Strong	RegulonDB
crp	SL2812	1	Weak	RegulonDB
crp	SL2813	1	Weak	RegulonDB
crp	SL2814	1	Weak	RegulonDB
crp	SL2815	1	Weak	RegulonDB
crp	SL2816	1	Weak	RegulonDB
crp	SL2817	1	Weak	RegulonDB
crp	SL2818	1	Weak	RegulonDB
crp	SL2903	-1	Strong	RegulonDB
crp	SL2920	-1	Strong	RegulonDB
crp	SL2937	1	Strong	RegulonDB
crp	SL2953	1	Weak	RegulonDB
crp	SL2954	1	Weak	RegulonDB
crp	SL2955	1	Strong	RegulonDB
crp	SL2956	1	Strong	RegulonDB
crp	SL2957	1	Strong	RegulonDB
crp	SL2958	1	Strong	RegulonDB
crp	SL2959	1	Strong	RegulonDB
crp	SL2993	1	Strong	RegulonDB
crp	SL2994	1	Strong	RegulonDB
crp	SL2997	1	Strong	RegulonDB
crp	SL3029	1	Strong	RegulonDB
crp	SL3030	1	Strong	RegulonDB
crp	SL3031	1	Strong	RegulonDB
crp	SL3038	1	Weak	RegulonDB
crp	SL3044	1	Strong	RegulonDB
crp	SL3045	1	Strong	RegulonDB
crp	SL3046	1	Strong	RegulonDB
crp	SL3058	1	Weak	RegulonDB
crp	SL3065	-1	Weak	RegulonDB
crp	SL3066	1	Weak	RegulonDB
crp	SL3081	1	Strong	RegulonDB
crp	SL3088	1	Strong	RegulonDB
crp	SL3089	-1	Weak	RegulonDB
crp	SL3102	-1	Weak	RegulonDB
crp	SL3103	1	Weak	RegulonDB
crp	SL3109	1	Strong	RegulonDB
crp	SL3110	1	Strong	RegulonDB
crp	SL3170	1	Weak	RegulonDB
crp	SL3190	1	Strong	RegulonDB
crp	SL3192	1	Weak	RegulonDB
crp	SL3212	1	Strong	RegulonDB
crp	SL3213	1	Strong	RegulonDB
crp	SL3214	1	Strong	RegulonDB
crp	SL3215	1	Strong	RegulonDB
crp	SL3216	1	Strong	RegulonDB
crp	SL3226	1	Strong	RegulonDB
crp	SL3230	1	Strong	RegulonDB
crp	SL3231	1	Strong	RegulonDB
crp	SL3232	1	Strong	RegulonDB
crp	SL3234	1	Strong	RegulonDB
crp	SL3255	-1	Strong	RegulonDB
crp	SL3256	-1	Strong	RegulonDB
crp	SL3257	-1	Strong	RegulonDB
crp	SL3258	-1	Strong	RegulonDB
crp	SL3259	-1	Strong	RegulonDB
crp	SL3260	-1	Strong	RegulonDB
crp	SL3261	-1	Strong	RegulonDB
crp	SL3262	1	Strong	RegulonDB
crp	SL3302	-1	Strong	RegulonDB
crp	SL3303	-1	Strong	RegulonDB
crp	SL3308	1	Strong	RegulonDB
crp	SL3309	1	Strong	RegulonDB
crp	SL3310	1	Strong	RegulonDB
crp	SL3311	1	Strong	RegulonDB
crp	SL3316	-1	Strong	RegulonDB
crp	SL3317	-1	Strong	RegulonDB
crp	SL3357	1	Strong	RegulonDB
crp	SL3358	1	Strong	RegulonDB
crp	SL3432	1	Strong	RegulonDB
crp	SL3433	1	Strong	RegulonDB
crp	SL3439	1	Strong	RegulonDB
crp	SL3441	-1	Weak	RegulonDB
crp	SL3442	-1	Weak	RegulonDB
crp	SL3443	-1	Weak	RegulonDB
crp	SL3444	-1	Weak	RegulonDB
crp	SL3456	1	Strong	RegulonDB
crp	SL3457	1	Strong	RegulonDB
crp	SL3458	1	Strong	RegulonDB
crp	SL3459	1	Strong	RegulonDB
crp	SL3468	1	Strong	RegulonDB
crp	SL3469	1	Strong	RegulonDB
crp	SL3478	1	Weak	RegulonDB
crp	SL3479	1	Strong	RegulonDB
crp	SL3482	1	Strong	RegulonDB
crp	SL3491	1	Strong	RegulonDB
crp	SL3492	1	Strong	RegulonDB
crp	SL3493	1	Strong	RegulonDB
crp	SL3498	1	Weak	RegulonDB
crp	SL3501	1	Strong	RegulonDB
crp	SL3502	1	Strong	RegulonDB
crp	SL3503	1	Strong	RegulonDB
crp	SL3507	1	Strong	RegulonDB
crp	SL3508	1	Strong	RegulonDB
crp	SL3519	1	Strong	RegulonDB
crp	SL3520	1	Strong	RegulonDB
crp	SL3521	1	Strong	RegulonDB
crp	SL3522	1	Strong	RegulonDB
crp	SL3533	1	Strong	RegulonDB
crp	SL3565	1	Weak	RegulonDB
crp	SL3567	1	Weak	RegulonDB
crp	SL3579	1	Strong	RegulonDB
crp	SL3625	1	Weak	RegulonDB
crp	SL3626	1	Weak	RegulonDB
crp	SL3627	1	Weak	RegulonDB
crp	SL3629	1	Weak	RegulonDB
crp	SL3634	1	Strong	RegulonDB
crp	SL3636	1	Strong	RegulonDB
crp	SL3637	1	Strong	RegulonDB
crp	SL3638	1	Strong	RegulonDB
crp	SL3640	1	Strong	RegulonDB
crp	SL3641	1	Strong	RegulonDB
crp	SL3642	1	Strong	RegulonDB
crp	SL3645	1	Strong	RegulonDB
crp	SL3650	1	Strong	RegulonDB
crp	SL3651	1	Strong	RegulonDB
crp	SL3652	1	Strong	RegulonDB
crp	SL3666	1	Strong	RegulonDB
crp	SL3736	1	Strong	RegulonDB
crp	SL3753	1	Strong	RegulonDB
crp	SL3761	1	Strong	RegulonDB
crp	SL3762	1	Strong	RegulonDB
crp	SL3769	1	Weak	RegulonDB
crp	SL3770	1	Weak	RegulonDB
crp	SL3793	1	Strong	RegulonDB
crp	SL3794	1	Strong	RegulonDB
crp	SL3795	1	Strong	RegulonDB
crp	SL3796	1	Strong	RegulonDB
crp	SL3797	1	Strong	RegulonDB
crp	SL3848	1	Weak	RegulonDB
crp	SL3849	1	Weak	RegulonDB
crp	SL3850	1	Weak	RegulonDB
crp	SL3851	1	Weak	RegulonDB
crp	SL3852	1	Weak	RegulonDB
crp	SL3853	1	Weak	RegulonDB
crp	SL3875	-1	Strong	RegulonDB
crp	SL3894	-1	Strong	RegulonDB
crp	SL3922	1	Strong	RegulonDB
crp	SL3952	1	Weak	RegulonDB
crp	SL3953	1	Weak	RegulonDB
crp	SL3954	1	Weak	RegulonDB
crp	SL3971	1	Strong	RegulonDB
crp	SL3994	1	Strong	RegulonDB
crp	SL3995	1	Strong	RegulonDB
crp	SL3996	1	Strong	RegulonDB
crp	SL3997	1	Strong	RegulonDB
crp	SL3998	1	Strong	RegulonDB
crp	SL3999	1	Weak	RegulonDB
crp	SL4004	1	Weak	RegulonDB
crp	SL4021	1	Strong	RegulonDB
crp	SL4022	1	Strong	RegulonDB
crp	SL4023	1	Strong	RegulonDB
crp	SL4024	1	Strong	RegulonDB
crp	SL4026	1	Strong	RegulonDB
crp	SL4027	1	Strong	RegulonDB
crp	SL4028	1	Strong	RegulonDB
crp	SL4034	1	Weak	RegulonDB
crp	SL4035	1	Weak	RegulonDB
crp	SL4036	1	Weak	RegulonDB
crp	SL4043	1	Strong	RegulonDB
crp	SL4109	1	Strong	RegulonDB
crp	SL4118	-1	Weak	RegulonDB
crp	SL4119	-1	Weak	RegulonDB
crp	SL4162	-1	Strong	RegulonDB
crp	SL4163	1	Strong	RegulonDB
crp	SL4164	1	Strong	RegulonDB
crp	SL4166	1	Strong	RegulonDB
crp	SL4167	1	Strong	RegulonDB
crp	SL4168	1	Strong	RegulonDB
crp	SL4169	1	Strong	RegulonDB
crp	SL4209	1	Strong	RegulonDB
crp	SL4210	1	Strong	RegulonDB
crp	SL4211	1	Strong	RegulonDB
crp	SL4234	1	Strong	RegulonDB
crp	SL4235	1	Strong	RegulonDB
crp	SL4236	1	Strong	RegulonDB
crp	SL4237	1	Weak	RegulonDB
crp	SL4238	1	Weak	RegulonDB
crp	SL4240	1	Strong	RegulonDB
crp	SL4262	1	Weak	RegulonDB
crp	SL4295	-1	Strong	RegulonDB
crp	SL4296	-1	Strong	RegulonDB
crp	SL4297	-1	Strong	RegulonDB
crp	SL4298	-1	Strong	RegulonDB
crp	SL4316	1	Strong	RegulonDB
crp	SL4317	1	Strong	RegulonDB
crp	SL4318	1	Strong	RegulonDB
crp	SL4319	1	Strong	RegulonDB
crp	SL4320	1	Strong	RegulonDB
crp	SL4321	1	Strong	RegulonDB
crp	SL4324	1	Strong	RegulonDB
crp	SL4336	1	Strong	RegulonDB
crp	SL4339	1	Strong	RegulonDB
crp	SL4349	1	Weak	RegulonDB
crp	SL4411	1	Weak	RegulonDB
crp	SL4412	1	Weak	RegulonDB
crp	SL4413	1	Weak	RegulonDB
crp	SL4414	1	Weak	RegulonDB
crp	SL4415	1	Weak	RegulonDB
crp	SL4437	1	Weak	RegulonDB
crp	SL4463	1	Strong	RegulonDB
crp	SL4489	-1	Weak	RegulonDB
crp	SL4494	1	Strong	RegulonDB
crp	SL4495	1	Strong	RegulonDB
crp	SL4496	1	Strong	RegulonDB
crp	SL4497	1	Strong	RegulonDB
crp	SL4502	-1	Strong	RegulonDB
csgD	SL0312	-1	Weak	RegulonDB
csgD	SL0378	1	Weak	RegulonDB
csgD	SL0380	1	Confirmed	RegulonDB,PRODORIC
csgD	SL0538	1	Weak	PRODORIC
csgD	SL1017	1	Strong	RegulonDB
csgD	SL1057	1	Strong	RegulonDB
csgD	SL1058	1	Strong	RegulonDB
csgD	SL1076	1	Strong	RegulonDB
csgD	SL1077	1	Strong	RegulonDB
csgD	SL1078	1	Strong	RegulonDB
csgD	SL1079	1	Strong	RegulonDB
csgD	SL1080	1	Strong	RegulonDB
csgD	SL1081	1	Strong	RegulonDB
csgD	SL1082	1	Strong	RegulonDB
csgD	SL1108	-1	Strong	RegulonDB
csgD	SL1109	-1	Strong	RegulonDB
csgD	SL1111	1	Weak	PRODORIC
csgD	SL1884	-1	Strong	RegulonDB
csgD	SL1885	-1	Strong	RegulonDB
csgD	SL1888	1	Weak	PRODORIC
csgD	SL1897	-1	Strong	RegulonDB
csgD	SL1898	-1	Strong	RegulonDB
csgD	SL1899	-1	Strong	RegulonDB
csgD	SL1900	-1	Strong	RegulonDB
csgD	SL1901	-1	Strong	RegulonDB
csgD	SL1902	-1	Strong	RegulonDB
csgD	SL1903	-1	Strong	RegulonDB
csgD	SL2864	1	Weak	PRODORIC
csgD	SL3245	-1	Strong	RegulonDB
cspA	SL1682	1	Strong	RegulonDB
cspA	SL2241	1	Weak	RegulonDB
cueR	SL0169	1	Strong	RegulonDB
cueR	SL0492	1	Confirmed	CollecTF
cueR	SL0778	-1	Weak	RegulonDB
cueR	SL0779	-1	Weak	RegulonDB
cueR	SL0780	-1	Weak	RegulonDB
cueR	SL0781	-1	Weak	RegulonDB
cueR	SL0782	-1	Weak	RegulonDB
cueR	SL3616	1	Confirmed	CollecTF
cysB	SL0322	1	Weak	RegulonDB
cysB	SL0593	1	Weak	RegulonDB
cysB	SL1578	-1	Strong	RegulonDB
cysB	SL1632	1	Weak	RegulonDB
cysB	SL1645	-1	Confirmed	RegulonDB,PRODORIC
cysB	SL2301	1	Weak	RegulonDB
cysB	SL2403	1	Strong	RegulonDB
cysB	SL2404	1	Strong	RegulonDB
cysB	SL2405	1	Strong	RegulonDB
cysB	SL2406	1	Strong	RegulonDB
cysB	SL2856	1	Weak	RegulonDB
cysB	SL2912	1	Weak	RegulonDB
cysB	SL2913	1	Weak	RegulonDB
cysB	SL2914	1	Weak	RegulonDB
cysB	SL2925	1	Weak	RegulonDB
cysB	SL2926	1	Weak	RegulonDB
cytR	SL0407	-1	Strong	RegulonDB
cytR	SL2160	-1	Strong	RegulonDB
cytR	SL2377	-1	Weak	RegulonDB
cytR	SL3088	-1	Strong	RegulonDB
cytR	SL3439	-1	Strong	RegulonDB
cytR	SL3533	-1	Strong	RegulonDB
cytR	SL3922	-1	Strong	RegulonDB
cytR	SL4043	-1	Strong	RegulonDB
cytR	SL4494	-1	Strong	RegulonDB
cytR	SL4495	-1	Strong	RegulonDB
cytR	SL4496	-1	Strong	RegulonDB
cytR	SL4497	-1	Strong	RegulonDB
dam	SL0547	1	Weak	SalComRegulon
dam	SL0548	1	Weak	SalComRegulon
dam	SL0549	1	Weak	SalComRegulon
dam	SL0947	-1	Weak	SalComRegulon
dam	SL0948	-1	Weak	SalComRegulon
dam	SL1888	1	Weak	SalComRegulon
dam	SL2185	-1	Weak	SalComRegulon
dam	SL2186	-1	Weak	SalComRegulon
dam	SL2755	-1	Weak	SalComRegulon
dam	SL2756	-1	Weak	SalComRegulon
dam	SL4166	1	Weak	SalComRegulon
dam	SL4167	1	Weak	SalComRegulon
dam	SL4168	1	Weak	SalComRegulon
dam	SL4169	1	Weak	SalComRegulon
dcuR	SL0613	1	Strong	RegulonDB
dcuR	SL0614	1	Strong	RegulonDB
dcuR	SL3579	1	Strong	RegulonDB
dcuR	SL4237	1	Strong	RegulonDB
dcuR	SL4238	1	Strong	RegulonDB
dcuR	SL4262	1	Weak	RegulonDB
dcuR	SL4263	1	Weak	RegulonDB
dcuR	SL4277	1	Strong	RegulonDB
dcuR	SL4278	1	Strong	RegulonDB
dcuR	SL4279	1	Strong	RegulonDB
dcuR	SL4280	1	Strong	RegulonDB
deoR	SL0407	-1	Weak	RegulonDB
deoR	SL3088	-1	Weak	RegulonDB
deoR	SL4494	-1	Strong	RegulonDB
deoR	SL4495	-1	Strong	RegulonDB
deoR	SL4496	-1	Strong	RegulonDB
deoR	SL4497	-1	Strong	RegulonDB
dgoR	SL3793	-1	Strong	RegulonDB
dgoR	SL3794	-1	Strong	RegulonDB
dgoR	SL3795	-1	Strong	RegulonDB
dgoR	SL3796	-1	Strong	RegulonDB
dgoR	SL3797	-1	Strong	RegulonDB
dnaA	SL0775	-1	Strong	RegulonDB
dnaA	SL2246	1	Strong	RegulonDB
dnaA	SL2247	1	Strong	RegulonDB
dnaA	SL2248	1	Strong	RegulonDB
dnaA	SL2471	-1	Strong	RegulonDB
dnaA	SL2472	-1	Strong	RegulonDB
dnaA	SL2656	-1	Weak	RegulonDB
dnaA	SL3533	-1	Weak	RegulonDB
dnaA	SL3803	1	Strong	RegulonDB
dnaA	SL3804	1	Strong	RegulonDB
dnaA	SL3805	1	Strong	RegulonDB
dnaA	SL3947	1	Strong	RegulonDB
dsdC	SL3768	-1	Weak	RegulonDB
dsdC	SL3769	1	Weak	RegulonDB
dsdC	SL3770	1	Weak	RegulonDB
emrR	SL0468	-1	Weak	RegulonDB
emrR	SL0469	-1	Weak	RegulonDB
emrR	SL2798	-1	Strong	RegulonDB
emrR	SL2799	-1	Strong	RegulonDB
emrR	SL2800	-1	Strong	RegulonDB
fadR	SL0233	1	Strong	RegulonDB
fadR	SL0305	-1	Strong	RegulonDB
fadR	SL0448	-1	Weak	RegulonDB
fadR	SL1007	1	Strong	RegulonDB
fadR	SL1130	1	Strong	RegulonDB
fadR	SL1131	1	Strong	RegulonDB
fadR	SL1132	1	Strong	RegulonDB
fadR	SL1631	1	Strong	RegulonDB
fadR	SL1733	1	Weak	RegulonDB
fadR	SL1747	-1	Strong	RegulonDB
fadR	SL2335	1	Strong	RegulonDB
fadR	SL2347	1	Strong	RegulonDB
fadR	SL2357	-1	Strong	RegulonDB
fadR	SL2358	-1	Strong	RegulonDB
fadR	SL2360	-1	Strong	RegulonDB
fadR	SL3192	-1	Strong	RegulonDB
fadR	SL3352	1	Strong	RegulonDB
fadR	SL3353	1	Strong	RegulonDB
fadR	SL3556	-1	Strong	RegulonDB
fadR	SL3935	-1	Weak	RegulonDB
fadR	SL3936	-1	Weak	RegulonDB
fadR	SL4122	1	Strong	RegulonDB
fhlA	SL2822	1	Strong	RegulonDB
fhlA	SL2823	1	Strong	RegulonDB
fhlA	SL2825	1	Strong	RegulonDB
fhlA	SL2826	1	Strong	RegulonDB
fhlA	SL2827	1	Strong	RegulonDB
fhlA	SL2828	1	Strong	RegulonDB
fhlA	SL2829	1	Strong	RegulonDB
fhlA	SL2830	1	Strong	RegulonDB
fhlA	SL2831	1	Strong	RegulonDB
fhlA	SL2832	1	Strong	RegulonDB
fhlA	SL2833	1	Strong	RegulonDB
fhlA	SL2834	1	Strong	RegulonDB
fhlA	SL2835	1	Strong	RegulonDB
fhlA	SL2836	1	Strong	RegulonDB
fhlA	SL2837	1	Strong	RegulonDB
fhlA	SL2838	1	Strong	RegulonDB
fhlA	SL2839	1	Strong	RegulonDB
fis	SL0067	1	Weak	RegulonDB
fis	SL0068	1	Weak	RegulonDB
fis	SL0089	1	Weak	RegulonDB
fis	SL0090	1	Weak	RegulonDB
fis	SL0091	1	Weak	RegulonDB
fis	SL0092	1	Weak	RegulonDB
fis	SL0159	-1	Weak	RegulonDB
fis	SL0399	1	Strong	RegulonDB
fis	SL0433	1	Weak	RegulonDB
fis	SL0434	1	Weak	RegulonDB
fis	SL0435	1	Weak	RegulonDB
fis	SL0436	1	Weak	RegulonDB
fis	SL0437	1	Weak	RegulonDB
fis	SL0445	-1	Strong	RegulonDB
fis	SL0803	-1	Weak	RegulonDB
fis	SL0806	-1	Strong	RegulonDB
fis	SL0902	-1	Weak	RegulonDB
fis	SL0904	-1	Weak	RegulonDB
fis	SL0910	-1	Weak	RegulonDB
fis	SL0998	-1	Weak	RegulonDB
fis	SL1050	-1	Strong	RegulonDB
fis	SL1051	-1	Strong	RegulonDB
fis	SL1140	1	Strong	RegulonDB
fis	SL1148	1	Strong	RegulonDB
fis	SL1207	-1	Strong	RegulonDB
fis	SL1246	-1	Strong	RegulonDB
fis	SL1253	-1	Weak	RegulonDB
fis	SL1427	-1	Weak	RegulonDB
fis	SL1448	1	Strong	RegulonDB
fis	SL1449	1	Strong	RegulonDB
fis	SL1450	1	Strong	RegulonDB
fis	SL1556	1	Weak	RegulonDB
fis	SL1590	-1	Strong	RegulonDB
fis	SL1646	1	Strong	RegulonDB
fis	SL1680	1	Strong	RegulonDB
fis	SL1682	1	Strong	RegulonDB
fis	SL1689	-1	Weak	RegulonDB
fis	SL1690	-1	Weak	RegulonDB
fis	SL1691	-1	Weak	RegulonDB
fis	SL1692	-1	Weak	RegulonDB
fis	SL1693	-1	Weak	RegulonDB
fis	SL1714	-1	Weak	RegulonDB
fis	SL1715	-1	Weak	RegulonDB
fis	SL1716	-1	Weak	RegulonDB
fis	SL1717	-1	Weak	RegulonDB
fis	SL1718	-1	Weak	RegulonDB
fis	SL1719	-1	Weak	RegulonDB
fis	SL1924	-1	Weak	RegulonDB
fis	SL2165	-1	Weak	RegulonDB
fis	SL2166	-1	Weak	RegulonDB
fis	SL2246	1	Strong	RegulonDB
fis	SL2247	1	Strong	RegulonDB
fis	SL2248	1	Strong	RegulonDB
fis	SL2251	1	Weak	RegulonDB
fis	SL2252	1	Weak	RegulonDB
fis	SL2253	1	Weak	RegulonDB
fis	SL2254	1	Weak	RegulonDB
fis	SL2255	1	Weak	RegulonDB
fis	SL2285	1	Strong	RegulonDB
fis	SL2286	1	Strong	RegulonDB
fis	SL2287	1	Strong	RegulonDB
fis	SL2288	1	Strong	RegulonDB
fis	SL2289	1	Strong	RegulonDB
fis	SL2290	1	Strong	RegulonDB
fis	SL2291	1	Strong	RegulonDB
fis	SL2292	1	Strong	RegulonDB
fis	SL2293	1	Strong	RegulonDB
fis	SL2294	1	Strong	RegulonDB
fis	SL2295	1	Strong	RegulonDB
fis	SL2296	1	Strong	RegulonDB
fis	SL2297	1	Strong	RegulonDB
fis	SL2328	-1	Weak	RegulonDB
fis	SL2381	-1	Strong	RegulonDB
fis	SL2471	-1	Strong	RegulonDB
fis	SL2472	-1	Strong	RegulonDB
fis	SL2610	1	Weak	RegulonDB
fis	SL2933	1	Strong	RegulonDB
fis	SL3081	-1	Weak	RegulonDB
fis	SL3255	1	Weak	RegulonDB
fis	SL3256	1	Weak	RegulonDB
fis	SL3257	1	Weak	RegulonDB
fis	SL3258	1	Weak	RegulonDB
fis	SL3259	1	Weak	RegulonDB
fis	SL3260	1	Weak	RegulonDB
fis	SL3261	1	Weak	RegulonDB
fis	SL3308	-1	Weak	RegulonDB
fis	SL3309	-1	Weak	RegulonDB
fis	SL3310	-1	Weak	RegulonDB
fis	SL3311	-1	Weak	RegulonDB
fis	SL3316	-1	Weak	RegulonDB
fis	SL3317	-1	Weak	RegulonDB
fis	SL3357	-1	Strong	RegulonDB
fis	SL3358	-1	Strong	RegulonDB
fis	SL3433	-1	Strong	RegulonDB
fis	SL3441	-1	Strong	RegulonDB
fis	SL3442	-1	Strong	RegulonDB
fis	SL3443	-1	Strong	RegulonDB
fis	SL3444	-1	Strong	RegulonDB
fis	SL3615	1	Strong	RegulonDB
fis	SL3627	-1	Weak	RegulonDB
fis	SL3645	-1	Strong	RegulonDB
fis	SL3650	-1	Weak	RegulonDB
fis	SL3651	-1	Weak	RegulonDB
fis	SL3652	-1	Weak	RegulonDB
fis	SL3766	1	Strong	RegulonDB
fis	SL3803	-1	Strong	RegulonDB
fis	SL3804	-1	Strong	RegulonDB
fis	SL3805	-1	Strong	RegulonDB
fis	SL3935	1	Weak	RegulonDB
fis	SL3936	1	Weak	RegulonDB
fis	SL3952	1	Strong	RegulonDB
fis	SL3953	1	Strong	RegulonDB
fis	SL3954	1	Strong	RegulonDB
fis	SL4078	1	Weak	RegulonDB
fis	SL4109	1	Strong	RegulonDB
fis	SL4163	1	Weak	RegulonDB
fis	SL4164	1	Weak	RegulonDB
fis	SL4166	1	Weak	RegulonDB
fis	SL4209	-1	Strong	RegulonDB
fis	SL4210	-1	Strong	RegulonDB
fis	SL4211	-1	Strong	RegulonDB
fis	SL4213	-1	Strong	RegulonDB
fis	SL4214	-1	Strong	RegulonDB
fis	SL4215	-1	Strong	RegulonDB
fis	SL4216	-1	Strong	RegulonDB
fis	SL4217	-1	Strong	RegulonDB
fis	SL4218	-1	Strong	RegulonDB
fis	SL4227	1	Strong	RegulonDB
fis	SL4237	-1	Weak	RegulonDB
fis	SL4341	-1	Weak	RegulonDB
fis	SL4489	-1	Weak	RegulonDB
fis	SL4494	1	Weak	RegulonDB
fis	SL4495	1	Weak	RegulonDB
fis	SL4496	1	Weak	RegulonDB
fis	SL4497	1	Weak	RegulonDB
fliZ	SL1076	-1	Strong	RegulonDB
fliZ	SL1077	-1	Strong	RegulonDB
fliZ	SL1078	-1	Strong	RegulonDB
fliZ	SL1079	-1	Strong	RegulonDB
fliZ	SL1080	-1	Weak	RegulonDB
fliZ	SL1081	-1	Weak	RegulonDB
fliZ	SL1082	-1	Weak	RegulonDB
fliZ	SL1492	-1	Strong	RegulonDB
fliZ	SL1634	-1	Strong	RegulonDB
fliZ	SL1859	-1	Strong	RegulonDB
fliZ	SL1860	-1	Strong	RegulonDB
fliZ	SL1888	1	Weak	SalComRegulon
fliZ	SL2138	-1	Strong	RegulonDB
fliZ	SL2328	-1	Strong	RegulonDB
fliZ	SL2756	-1	Weak	SalComRegulon
fliZ	SL2924	1	Weak	SalComRegulon
fliZ	SL3112	1	Weak	SalComRegulon
fliZ	SL3128	1	Weak	SalComRegulon
fliZ	SL3129	1	Weak	SalComRegulon
fliZ	SL3189	1	Weak	SalComRegulon
fliZ	SL4176	-1	Strong	RegulonDB
fliZ	SL4489	-1	Strong	RegulonDB
fnr	SL0002	1	Strong	RegulonDB
fnr	SL0069	1	Weak	RegulonDB
fnr	SL0070	1	Weak	RegulonDB
fnr	SL0071	1	Weak	RegulonDB
fnr	SL0072	1	Weak	RegulonDB
fnr	SL0074	1	Weak	RegulonDB
fnr	SL0075	1	Weak	RegulonDB
fnr	SL0076	1	Weak	RegulonDB
fnr	SL0077	1	Weak	RegulonDB
fnr	SL0078	1	Weak	RegulonDB
fnr	SL0079	1	Weak	RegulonDB
fnr	SL0150	1	Strong	RegulonDB
fnr	SL0215	1	Weak	RegulonDB
fnr	SL0433	-1	Weak	RegulonDB
fnr	SL0434	-1	Weak	RegulonDB
fnr	SL0435	-1	Weak	RegulonDB
fnr	SL0436	-1	Weak	RegulonDB
fnr	SL0437	-1	Weak	RegulonDB
fnr	SL0456	1	Weak	RegulonDB
fnr	SL0457	1	Weak	RegulonDB
fnr	SL0574	1	Weak	RegulonDB
fnr	SL0575	1	Weak	RegulonDB
fnr	SL0576	1	Weak	RegulonDB
fnr	SL0577	1	Weak	RegulonDB
fnr	SL0593	1	Weak	RegulonDB
fnr	SL0607	-1	Weak	RegulonDB
fnr	SL0608	-1	Weak	RegulonDB
fnr	SL0609	-1	Weak	RegulonDB
fnr	SL0610	-1	Weak	RegulonDB
fnr	SL0611	-1	Weak	RegulonDB
fnr	SL0612	-1	Weak	RegulonDB
fnr	SL0613	-1	Weak	RegulonDB
fnr	SL0614	-1	Weak	RegulonDB
fnr	SL0615	1	Weak	RegulonDB
fnr	SL0638	1	Weak	RegulonDB
fnr	SL0674	-1	Weak	RegulonDB
fnr	SL0714	-1	Weak	RegulonDB
fnr	SL0715	-1	Weak	RegulonDB
fnr	SL0716	-1	Weak	RegulonDB
fnr	SL0717	-1	Weak	RegulonDB
fnr	SL0718	-1	Weak	RegulonDB
fnr	SL0719	-1	Weak	RegulonDB
fnr	SL0720	-1	Weak	RegulonDB
fnr	SL0721	-1	Weak	RegulonDB
fnr	SL0722	1	Strong	RegulonDB
fnr	SL0723	1	Strong	RegulonDB
fnr	SL0778	1	Weak	RegulonDB
fnr	SL0779	1	Weak	RegulonDB
fnr	SL0780	1	Weak	RegulonDB
fnr	SL0781	1	Weak	RegulonDB
fnr	SL0782	1	Weak	RegulonDB
fnr	SL0808	-1	Weak	RegulonDB
fnr	SL0821	-1	Strong	RegulonDB
fnr	SL0822	-1	Strong	RegulonDB
fnr	SL0874	1	Strong	RegulonDB
fnr	SL0875	1	Strong	RegulonDB
fnr	SL0876	1	Strong	RegulonDB
fnr	SL0894	1	Weak	RegulonDB
fnr	SL0895	1	Weak	RegulonDB
fnr	SL0902	1	Strong	RegulonDB
fnr	SL0904	1	Strong	RegulonDB
fnr	SL0910	1	Strong	RegulonDB
fnr	SL0911	1	Strong	RegulonDB
fnr	SL0935	1	Weak	RegulonDB
fnr	SL1049	1	Weak	RegulonDB
fnr	SL1148	-1	Strong	RegulonDB
fnr	SL1164	1	Weak	RegulonDB
fnr	SL1226	-1	Strong	RegulonDB
fnr	SL1234	1	Weak	RegulonDB
fnr	SL1270	-1	Weak	RegulonDB
fnr	SL1398	-1	Weak	RegulonDB
fnr	SL1400	-1	Weak	RegulonDB
fnr	SL1425	1	Strong	RegulonDB
fnr	SL1426	1	Strong	RegulonDB
fnr	SL1427	1	Strong	RegulonDB
fnr	SL1428	1	Strong	RegulonDB
fnr	SL1429	1	Strong	RegulonDB
fnr	SL1439	1	Strong	RegulonDB
fnr	SL1444	1	Weak	RegulonDB
fnr	SL1591	1	Strong	RegulonDB
fnr	SL1612	-1	Weak	RegulonDB
fnr	SL1644	-1	Weak	RegulonDB
fnr	SL1663	1	Strong	RegulonDB
fnr	SL1680	1	Strong	RegulonDB
fnr	SL1689	1	Strong	RegulonDB
fnr	SL1690	1	Strong	RegulonDB
fnr	SL1691	1	Strong	RegulonDB
fnr	SL1692	1	Strong	RegulonDB
fnr	SL1693	1	Strong	RegulonDB
fnr	SL1694	-1	Strong	RegulonDB
fnr	SL1695	-1	Strong	RegulonDB
fnr	SL1696	-1	Weak	RegulonDB
fnr	SL1703	-1	Strong	RegulonDB
fnr	SL1704	-1	Strong	RegulonDB
fnr	SL1705	-1	Strong	RegulonDB
fnr	SL1820	-1	Weak	RegulonDB
fnr	SL1822	1	Strong	RegulonDB
fnr	SL1850	1	Weak	RegulonDB
fnr	SL1851	1	Weak	RegulonDB
fnr	SL1852	1	Weak	RegulonDB
fnr	SL1853	1	Weak	RegulonDB
fnr	SL1854	1	Weak	RegulonDB
fnr	SL1867	1	Weak	RegulonDB
